id_mun;f10;f11;f198;f199;f200;f13;f14;f318;f320;f321;f167;f27;f28;f29;f171;f69;f72;f73;f378;f379;f377;f291;f225;f284;f227;f286;f308;f250;f119;f122;mun
251462;17804.0;4506.0;279.0;28336.9;141.7;0.0;0.0;146.0;138.0;284.0;41.0;184.0;45.0;14.0;284.0;254.0;10.0;20.0;73.0;60.0;133.0;56.0;48.0;0.0;0.0;48.0;4.9;95.0;75.0;214.0;Navès
081424;19147.0;3778.0;113.0;37955.8;170.8;0.0;0.0;84.0;78.0;162.0;16.0;94.0;43.0;9.0;162.0;144.0;8.0;10.0;35.0;25.0;60.0;19.0;15.0;0.0;0.0;15.0;6.6;46.0;48.0;106.0;Nou de Berguedà, la
430976;22221.0;5677.0;418.0;46287.1;418.9;0.0;1.0;294.0;306.0;600.0;129.0;369.0;85.0;17.0;600.0;466.0;61.0;73.0;118.0;105.0;223.0;40.0;36.0;0.0;0.0;36.0;35.6;226.0;;257.0;Nou de Gaià, la
430982;18500.0;4408.0;479.0;22073.1;209.7;0.0;1.0;274.0;235.0;509.0;106.0;300.0;83.0;20.0;509.0;421.0;38.0;50.0;120.0;88.0;208.0;39.0;44.0;0.0;0.0;44.0;24.4;177.0;89.0;322.0;Nulles
251484;15588.0;4489.0;134.0;32186.6;128.7;0.0;0.0;152.0;106.0;258.0;20.0;160.0;59.0;19.0;258.0;233.0;4.0;21.0;72.0;52.0;124.0;36.0;52.0;0.0;0.0;52.0;2.0;78.0;32.0;121.0;Odèn
081430;21090.0;5723.0;2476.0;67908.3;458.2;0.0;1.0;1881.0;1787.0;3668.0;663.0;2403.0;525.0;77.0;3668.0;2857.0;568.0;243.0;840.0;693.0;1533.0;271.0;858.0;352.0;264.0;1474.0;236.8;1292.0;82.0;1630.0;Òdena
171122;19502.0;4666.0;267.0;35262.2;176.3;0.0;0.0;132.0;108.0;240.0;30.0;159.0;44.0;7.0;240.0;205.0;23.0;12.0;66.0;40.0;106.0;36.0;15.0;0.0;0.0;15.0;13.9;92.0;143.0;290.0;Ogassa
081458;23576.0;6311.0;2706.0;89944.9;559.6;0.0;11.0;1955.0;1813.0;3768.0;632.0;2516.0;536.0;84.0;3768.0;2889.0;491.0;388.0;897.0;736.0;1633.0;292.0;1622.0;1289.0;2008.0;4919.0;222.7;1300.0;280.0;1701.0;Olèrdola
081461;22373.0;5269.0;1467.0;94308.8;499.8;0.0;2.0;968.0;872.0;1840.0;291.0;1259.0;240.0;50.0;1840.0;1380.0;321.0;139.0;488.0;376.0;864.0;159.0;157.0;87.0;0.0;244.0;69.7;646.0;229.0;917.0;Olesa de Bonesvalls
081477;22191.0;5040.0;15466.0;50741.4;370.5;0.0;7.0;12058.0;12086.0;24144.0;4186.0;16022.0;3251.0;685.0;24144.0;17142.0;4028.0;2974.0;5443.0;4564.0;10007.0;1330.0;2279.0;1303.0;0.0;3582.0;1503.7;9093.0;283.0;10312.0;Olesa de Montserrat
251497;18785.0;4588.0;1718.0;36987.2;237.7;0.0;1.0;918.0;925.0;1843.0;214.0;1102.0;443.0;84.0;1843.0;1350.0;151.0;342.0;397.0;332.0;729.0;143.0;308.0;323.0;0.0;631.0;68.0;712.0;;1162.0;Oliana
251500;18364.0;4696.0;207.0;15251.2;61.0;0.0;0.0;109.0;94.0;203.0;21.0;131.0;45.0;6.0;203.0;191.0;3.0;9.0;54.0;34.0;88.0;28.0;48.0;0.0;0.0;48.0;1.2;89.0;35.0;126.0;Oliola
251517;22245.0;10954.0;771.0;38937.7;214.2;0.0;8.0;527.0;454.0;981.0;200.0;616.0;141.0;24.0;981.0;869.0;65.0;47.0;226.0;194.0;420.0;144.0;141.0;143.0;0.0;284.0;23.9;324.0;120.0;487.0;Olius
081483;25740.0;6883.0;4008.0;54367.3;509.4;0.0;1.0;2054.0;1881.0;3935.0;747.0;2677.0;458.0;53.0;3935.0;2348.0;596.0;991.0;876.0;707.0;1583.0;329.0;190.0;0.0;0.0;190.0;263.5;1445.0;426.0;1967.0;Olivella
081496;20804.0;5386.0;906.0;49543.0;376.5;4.0;1.0;586.0;616.0;1202.0;149.0;752.0;222.0;79.0;1202.0;1048.0;76.0;78.0;293.0;268.0;561.0;135.0;185.0;235.0;0.0;420.0;49.8;445.0;79.0;605.0;Olost
171143;20795.0;5184.0;26433.0;44388.0;380.9;0.0;110.0;17989.0;17937.0;35926.0;5226.0;23723.0;5424.0;1553.0;35926.0;23314.0;3336.0;9276.0;8528.0;7037.0;15565.0;2323.0;5290.0;2391.0;2131.0;9812.0;1737.9;12810.0;829.0;16757.0;Olot
251522;15477.0;4296.0;291.0;22340.2;149.7;0.0;0.0;90.0;81.0;171.0;15.0;95.0;47.0;14.0;171.0;155.0;5.0;11.0;43.0;32.0;75.0;17.0;10.0;0.0;0.0;10.0;4.5;79.0;51.0;139.0;Oluges, les
081445;16592.0;3797.0;696.0;32267.2;274.3;0.0;0.0;419.0;439.0;858.0;98.0;540.0;168.0;52.0;858.0;758.0;60.0;40.0;204.0;153.0;357.0;90.0;212.0;0.0;0.0;212.0;40.6;390.0;60.0;505.0;Olvan
251538;12025.0;3007.0;220.0;23381.8;163.7;0.0;0.0;110.0;96.0;206.0;17.0;112.0;64.0;13.0;206.0;196.0;8.0;2.0;51.0;30.0;81.0;34.0;21.0;0.0;0.0;21.0;7.9;104.0;;150.0;Omellons, els
251543;14822.0;3220.0;257.0;14657.6;87.9;0.0;0.0;74.0;56.0;130.0;6.0;87.0;28.0;9.0;130.0;125.0;2.0;3.0;33.0;25.0;58.0;23.0;12.0;0.0;0.0;12.0;3.8;60.0;121.0;181.0;Omells de na Gaia, els
171156;23175.0;5297.0;264.0;52943.2;254.1;0.0;0.0;193.0;168.0;361.0;50.0;232.0;68.0;11.0;361.0;307.0;26.0;28.0;95.0;76.0;171.0;48.0;18.0;0.0;268.0;286.0;9.2;147.0;;162.0;Ordis
251556;16621.0;4473.0;1080.0;29874.1;149.4;0.0;0.0;387.0;384.0;771.0;88.0;460.0;178.0;45.0;771.0;587.0;79.0;105.0;156.0;131.0;287.0;94.0;134.0;0.0;0.0;134.0;32.3;378.0;216.0;749.0;Organyà
081509;18732.0;4753.0;228.0;36280.7;268.5;0.0;0.0;164.0;158.0;322.0;44.0;228.0;38.0;12.0;322.0;290.0;14.0;18.0;92.0;90.0;182.0;42.0;47.0;97.0;0.0;144.0;8.8;111.0;;173.0;Orís
081516;18452.0;4510.0;470.0;40506.4;226.8;0.0;0.0;282.0;267.0;549.0;62.0;327.0;136.0;24.0;549.0;505.0;13.0;31.0;129.0;112.0;241.0;75.0;43.0;0.0;0.0;43.0;20.1;195.0;;241.0;Oristà
081521;23858.0;6180.0;103.0;46902.9;436.2;0.0;0.0;79.0;72.0;151.0;28.0;99.0;21.0;3.0;151.0;136.0;9.0;6.0;41.0;29.0;70.0;12.0;9.0;0.0;0.0;9.0;9.4;62.0;27.0;106.0;Orpí
081537;23450.0;7406.0;437.0;88441.6;663.3;0.0;3.0;387.0;371.0;758.0;133.0;514.0;96.0;15.0;758.0;665.0;55.0;38.0;193.0;174.0;367.0;79.0;93.0;0.0;0.0;93.0;31.0;253.0;78.0;358.0;Òrrius
251569;18229.0;4477.0;1062.0;44158.2;218.3;0.0;1.0;501.0;479.0;980.0;137.0;637.0;150.0;56.0;980.0;845.0;88.0;47.0;264.0;214.0;478.0;136.0;142.0;0.0;0.0;142.0;32.7;353.0;206.0;675.0;Os de Balaguer
171169;16390.0;3248.0;435.0;35742.5;222.7;0.0;0.0;232.0;196.0;428.0;46.0;285.0;65.0;32.0;428.0;355.0;28.0;45.0;100.0;77.0;177.0;29.0;21.0;0.0;0.0;21.0;28.8;199.0;90.0;333.0;Osor
251575;19549.0;5697.0;238.0;30310.9;151.5;0.0;0.0;97.0;106.0;203.0;25.0;122.0;43.0;13.0;203.0;177.0;9.0;17.0;52.0;41.0;93.0;32.0;16.0;0.0;0.0;16.0;8.3;88.0;74.0;210.0;Ossó de Sió
081542;56392.0;25458.0;535.0;83495.3;392.4;0.0;2.0;463.0;455.0;918.0;146.0;608.0;142.0;22.0;918.0;708.0;137.0;73.0;210.0;181.0;391.0;95.0;187.0;438.0;0.0;625.0;51.7;276.0;;362.0;Pacs del Penedès
081555;19903.0;4530.0;6282.0;68828.4;495.6;0.0;3.0;4814.0;4799.0;9613.0;1686.0;6587.0;1163.0;177.0;9613.0;7285.0;1501.0;827.0;2237.0;1841.0;4078.0;690.0;1137.0;631.0;586.0;2354.0;667.3;3438.0;315.0;4238.0;Palafolls
171175;18828.0;4911.0;26687.0;75999.7;482.3;0.0;24.0;11531.0;11713.0;23244.0;3886.0;15138.0;3470.0;750.0;23244.0;14046.0;3112.0;6086.0;4738.0;3821.0;8559.0;1679.0;3553.0;1055.0;503.0;5111.0;1426.7;8349.0;7179.0;17055.0;Palafrugell
171181;20024.0;5099.0;21298.0;61497.6;418.2;0.0;65.0;8873.0;9262.0;18135.0;2438.0;11981.0;3107.0;609.0;18135.0;11678.0;2855.0;3602.0;3862.0;3380.0;7242.0;1351.0;2983.0;903.0;1410.0;5296.0;1012.8;7358.0;3841.0;11994.0;Palamós
251581;19906.0;4984.0;1682.0;41145.7;205.7;0.0;3.0;1071.0;1095.0;2166.0;348.0;1405.0;317.0;96.0;2166.0;1823.0;124.0;219.0;569.0;456.0;1025.0;247.0;454.0;87.0;0.0;541.0;82.5;801.0;;897.0;Palau d'Anglesola, el
171194;27844.0;8604.0;122.0;49737.7;198.9;0.0;0.0;51.0;39.0;90.0;12.0;52.0;24.0;2.0;90.0;76.0;8.0;6.0;27.0;18.0;45.0;15.0;34.0;0.0;0.0;34.0;3.9;44.0;24.0;71.0;Palau de Santa Eulàlia
171215;22935.0;7456.0;313.0;67785.9;446.0;0.0;1.0;169.0;141.0;310.0;49.0;186.0;59.0;16.0;310.0;255.0;6.0;49.0;87.0;64.0;151.0;60.0;141.0;0.0;0.0;141.0;7.2;98.0;106.0;226.0;Palau-sator
171208;21617.0;5502.0;1338.0;97667.4;699.3;0.0;10.0;738.0;718.0;1456.0;249.0;881.0;269.0;57.0;1456.0;912.0;114.0;430.0;281.0;235.0;516.0;140.0;147.0;0.0;0.0;147.0;52.7;576.0;194.0;794.0;Palau-saverdera
081568;24567.0;6140.0;7779.0;142872.6;755.8;0.0;82.0;7289.0;7603.0;14892.0;2333.0;10045.0;2128.0;386.0;14892.0;11113.0;2411.0;1368.0;3516.0;3116.0;6632.0;1386.0;3203.0;2596.0;6430.0;12229.0;732.8;4897.0;;5797.0;Palau-solità i Plegamans
431009;27689.0;6617.0;2550.0;55415.3;387.9;0.0;5.0;2423.0;2427.0;4850.0;949.0;3333.0;437.0;131.0;4850.0;3767.0;824.0;259.0;1182.0;986.0;2168.0;296.0;213.0;62.0;0.0;275.0;207.0;1516.0;;1786.0;Pallaresos, els
081574;26304.0;7170.0;7036.0;127316.9;692.9;0.0;54.0;5794.0;5828.0;11622.0;2021.0;7749.0;1548.0;304.0;11622.0;8403.0;2148.0;1071.0;2710.0;2437.0;5147.0;832.0;1630.0;781.0;0.0;2411.0;511.7;4147.0;332.0;4794.0;Pallejà
430995;12961.0;3287.0;375.0;26821.3;174.3;0.0;0.0;165.0;173.0;338.0;24.0;182.0;104.0;28.0;338.0;285.0;11.0;42.0;65.0;51.0;116.0;60.0;21.0;0.0;0.0;21.0;16.0;174.0;88.0;307.0;Palma d'Ebre, la
089058;26314.0;6758.0;1934.0;77259.6;618.1;0.0;3.0;1475.0;1517.0;2992.0;450.0;2046.0;403.0;93.0;2992.0;2315.0;384.0;293.0;737.0;657.0;1394.0;277.0;504.0;120.0;0.0;624.0;164.9;1087.0;;1287.0;Palma de Cervelló, la
171236;23773.0;6624.0;302.0;76821.2;384.1;0.0;1.0;223.0;225.0;448.0;70.0;278.0;82.0;18.0;448.0;391.0;31.0;26.0;111.0;85.0;196.0;60.0;406.0;218.0;0.0;624.0;13.2;169.0;;183.0;Palol de Revardit
171241;22838.0;6297.0;5195.0;71919.9;527.5;0.0;11.0;1232.0;1163.0;2395.0;319.0;1547.0;442.0;87.0;2395.0;1611.0;203.0;581.0;581.0;424.0;1005.0;304.0;636.0;148.0;0.0;784.0;78.9;1043.0;2632.0;4058.0;Pals
081580;24194.0;6291.0;2532.0;142938.0;853.9;0.0;2.0;2063.0;2109.0;4172.0;692.0;2809.0;553.0;118.0;4172.0;3036.0;685.0;451.0;1006.0;884.0;1890.0;355.0;1210.0;509.0;0.0;1719.0;232.1;1470.0;;1828.0;Papiol, el
171254;17748.0;4126.0;262.0;25194.7;241.1;0.0;0.0;90.0;79.0;169.0;22.0;106.0;34.0;7.0;169.0;153.0;9.0;7.0;48.0;35.0;83.0;25.0;19.0;0.0;0.0;19.0;0.8;59.0;131.0;203.0;Pardines
081593;23032.0;5230.0;11538.0;90585.5;605.6;0.0;6.0;9518.0;9553.0;19071.0;3198.0;12875.0;2540.0;458.0;19071.0;13706.0;3592.0;1773.0;4613.0;3941.0;8554.0;1154.0;3311.0;3557.0;491.0;7359.0;960.8;6888.0;;7549.0;Parets del Vallès
171267;22196.0;5748.0;313.0;50351.4;302.1;0.0;0.0;196.0;195.0;391.0;56.0;233.0;88.0;14.0;391.0;360.0;9.0;22.0;90.0;83.0;173.0;44.0;43.0;0.0;0.0;43.0;14.2;160.0;66.0;240.0;Parlavà
431016;17771.0;4780.0;379.0;25577.8;140.7;0.0;0.0;94.0;61.0;155.0;4.0;91.0;45.0;15.0;155.0;143.0;3.0;9.0;44.0;22.0;66.0;21.0;10.0;0.0;0.0;10.0;6.3;93.0;117.0;253.0;Passanant i Belltall
171289;20895.0;6060.0;440.0;73404.5;609.3;0.0;4.0;280.0;277.0;557.0;66.0;351.0;115.0;25.0;557.0;373.0;25.0;159.0;109.0;97.0;206.0;62.0;66.0;0.0;0.0;66.0;19.7;207.0;60.0;280.0;Pau
431021;12527.0;3177.0;504.0;17478.2;139.8;0.0;0.0;273.0;272.0;545.0;63.0;293.0;149.0;40.0;545.0;504.0;13.0;28.0;112.0;88.0;200.0;40.0;15.0;0.0;0.0;15.0;16.8;214.0;;258.0;Paüls
171292;18343.0;4645.0;142.0;48971.8;293.8;0.0;0.0;97.0;94.0;191.0;32.0;124.0;24.0;11.0;191.0;149.0;15.0;27.0;50.0;31.0;81.0;26.0;58.0;0.0;0.0;58.0;6.3;64.0;;73.0;Pedret i Marzà
251641;17024.0;4232.0;396.0;40520.2;222.9;0.0;0.0;255.0;181.0;436.0;46.0;267.0;92.0;31.0;436.0;373.0;32.0;31.0;89.0;64.0;153.0;50.0;172.0;0.0;0.0;172.0;14.7;192.0;19.0;228.0;Penelles
171306;25359.0;6822.0;271.0;106701.1;512.2;0.0;0.0;217.0;218.0;435.0;67.0;269.0;77.0;22.0;435.0;368.0;22.0;45.0;101.0;76.0;177.0;48.0;153.0;0.0;0.0;153.0;14.2;167.0;68.0;255.0;Pera, la
081607;20033.0;5793.0;389.0;46465.3;367.1;0.0;0.0;208.0;197.0;405.0;49.0;250.0;92.0;14.0;405.0;353.0;13.0;39.0;103.0;78.0;181.0;51.0;71.0;64.0;0.0;135.0;16.5;159.0;76.0;240.0;Perafita
431037;23453.0;5655.0;1195.0;60843.5;365.1;0.0;1.0;659.0;605.0;1264.0;251.0;854.0;139.0;20.0;1264.0;985.0;167.0;112.0;325.0;280.0;605.0;77.0;306.0;145.0;280.0;731.0;49.4;473.0;;502.0;Perafort
171328;26864.0;11330.0;1510.0;102007.3;591.6;0.0;3.0;937.0;961.0;1898.0;260.0;1247.0;322.0;69.0;1898.0;1451.0;143.0;304.0;470.0;412.0;882.0;279.0;367.0;261.0;0.0;628.0;63.2;685.0;;722.0;Peralada
251654;17969.0;4365.0;455.0;19386.8;116.3;0.0;0.0;173.0;174.0;347.0;32.0;215.0;73.0;27.0;347.0;281.0;16.0;50.0;85.0;72.0;157.0;51.0;62.0;0.0;0.0;62.0;5.8;159.0;;339.0;Peramola
431042;14293.0;3410.0;3595.0;34122.4;300.3;0.0;2.0;1442.0;1384.0;2826.0;412.0;1664.0;598.0;152.0;2826.0;1999.0;119.0;708.0;570.0;441.0;1011.0;349.0;468.0;0.0;0.0;468.0;110.8;1271.0;;1729.0;Perelló, el
081614;20548.0;4545.0;11312.0;73023.0;334.4;0.0;17.0;8253.0;7881.0;16134.0;2575.0;10850.0;2277.0;432.0;16134.0;11691.0;2751.0;1692.0;3720.0;2809.0;6529.0;956.0;1233.0;319.0;0.0;1552.0;1209.2;5368.0;3187.0;10124.0;Piera
431055;20196.0;4415.0;243.0;50543.2;204.5;0.0;0.0;114.0;96.0;210.0;40.0;128.0;35.0;7.0;210.0;179.0;9.0;22.0;50.0;45.0;95.0;27.0;9.0;0.0;0.0;9.0;3.6;90.0;85.0;182.0;Piles, les
081635;18173.0;5517.0;24355.0;58702.8;346.3;0.0;13.0;13940.0;14044.0;27984.0;3943.0;18156.0;5109.0;776.0;27984.0;16560.0;5677.0;5747.0;5313.0;4257.0;9570.0;1777.0;2898.0;1078.0;1715.0;5691.0;2541.0;10390.0;4541.0;16355.0;Pineda de Mar
431068;14805.0;3768.0;776.0;21243.6;123.2;0.0;1.0;513.0;495.0;1008.0;101.0;606.0;237.0;64.0;1008.0;865.0;38.0;105.0;221.0;168.0;389.0;118.0;136.0;0.0;0.0;136.0;41.3;400.0;94.0;592.0;Pinell de Brai, el
251667;19497.0;7661.0;138.0;14862.3;89.2;0.0;0.0;113.0;80.0;193.0;16.0;120.0;48.0;9.0;193.0;181.0;4.0;8.0;61.0;36.0;97.0;44.0;21.0;0.0;0.0;21.0;1.6;80.0;;154.0;Pinell de Solsonès
251673;16214.0;5469.0;219.0;19100.5;91.7;0.0;1.0;152.0;134.0;286.0;39.0;173.0;64.0;10.0;286.0;258.0;9.0;19.0;73.0;61.0;134.0;66.0;41.0;0.0;0.0;41.0;3.1;91.0;27.0;133.0;Pinós
431074;17724.0;3617.0;385.0;40667.5;272.5;0.0;0.0;270.0;233.0;503.0;71.0;331.0;78.0;23.0;503.0;421.0;48.0;34.0;128.0;102.0;230.0;42.0;27.0;0.0;0.0;27.0;15.8;182.0;99.0;314.0;Pira
431080;18891.0;4476.0;1847.0;53848.9;350.0;0.0;0.0;1229.0;1119.0;2348.0;332.0;1548.0;390.0;78.0;2348.0;1830.0;296.0;222.0;540.0;410.0;950.0;162.0;234.0;368.0;288.0;890.0;164.4;928.0;260.0;1356.0;Pla de Santa Maria, el
081640;20778.0;4793.0;1128.0;49140.1;308.6;0.0;0.0;638.0;637.0;1275.0;233.0;826.0;178.0;38.0;1275.0;1062.0;104.0;109.0;320.0;242.0;562.0;84.0;89.0;0.0;0.0;89.0;72.3;472.0;77.0;753.0;Pla del Penedès, el
171334;18726.0;4321.0;988.0;63353.2;317.7;0.0;4.0;866.0;846.0;1712.0;239.0;1013.0;363.0;97.0;1712.0;1424.0;70.0;218.0;369.0;291.0;660.0;156.0;157.0;65.0;0.0;222.0;64.6;679.0;103.0;931.0;Planes d'Hostoles, les
171349;20776.0;11861.0;917.0;37569.2;318.7;0.0;0.0;165.0;139.0;304.0;41.0;183.0;58.0;22.0;304.0;244.0;19.0;41.0;70.0;51.0;121.0;28.0;27.0;0.0;0.0;27.0;9.6;125.0;441.0;609.0;Planoles
259118;17701.0;4544.0;758.0;27122.7;181.7;0.0;0.0;266.0;225.0;491.0;42.0;304.0;105.0;40.0;491.0;424.0;24.0;43.0;139.0;70.0;209.0;70.0;51.0;0.0;0.0;51.0;16.2;237.0;67.0;330.0;Plans de Sió, els
251689;18284.0;4918.0;463.0;36689.0;227.5;0.0;1.0;350.0;320.0;670.0;84.0;420.0;105.0;61.0;670.0;542.0;42.0;86.0;163.0;122.0;285.0;87.0;73.0;0.0;0.0;73.0;18.5;239.0;;263.0;Poal, el
251692;17415.0;5093.0;351.0;21111.1;158.3;0.0;0.0;104.0;85.0;189.0;9.0;118.0;49.0;13.0;189.0;152.0;24.0;13.0;49.0;37.0;86.0;21.0;6.0;0.0;0.0;6.0;11.4;104.0;164.0;284.0;Pobla de Cérvoles, la
081653;21010.0;4879.0;1629.0;95709.0;587.7;0.0;3.0;1110.0;1075.0;2185.0;365.0;1389.0;361.0;70.0;2185.0;1723.0;329.0;133.0;528.0;402.0;930.0;137.0;762.0;326.0;649.0;1737.0;133.3;816.0;;1104.0;Pobla de Claramunt, la
081666;16488.0;3846.0;1096.0;38167.0;305.3;0.0;0.0;531.0;562.0;1093.0;79.0;622.0;289.0;103.0;1093.0;873.0;146.0;74.0;212.0;157.0;369.0;84.0;89.0;54.0;0.0;143.0;46.5;529.0;305.0;1100.0;Pobla de Lillet, la
431093;19448.0;4138.0;2855.0;30445.2;121.8;0.0;0.0;2017.0;1954.0;3971.0;844.0;2803.0;275.0;49.0;3971.0;2861.0;648.0;462.0;1060.0;808.0;1868.0;149.0;339.0;711.0;828.0;1878.0;288.0;1050.0;;1283.0;Pobla de Mafumet, la
431107;12321.0;3397.0;354.0;21031.1;103.1;0.0;0.0;180.0;137.0;317.0;31.0;180.0;91.0;15.0;317.0;253.0;21.0;43.0;61.0;47.0;108.0;46.0;38.0;0.0;0.0;38.0;10.9;153.0;64.0;260.0;Pobla de Massaluca, la
431114;19458.0;4845.0;2761.0;38343.7;310.6;0.0;0.0;1503.0;1381.0;2884.0;449.0;1857.0;514.0;64.0;2884.0;2038.0;511.0;335.0;641.0;495.0;1136.0;201.0;144.0;121.0;0.0;265.0;231.2;1184.0;290.0;1636.0;Pobla de Montornès, la
251713;20380.0;5374.0;3597.0;30162.4;223.2;0.0;0.0;1515.0;1528.0;3043.0;417.0;1838.0;582.0;206.0;3043.0;2080.0;314.0;649.0;602.0;534.0;1136.0;252.0;504.0;108.0;0.0;612.0;160.6;1387.0;522.0;2187.0;Pobla de Segur, la
431129;13839.0;3899.0;473.0;21353.1;202.9;0.0;0.0;166.0;155.0;321.0;39.0;197.0;70.0;15.0;321.0;255.0;24.0;42.0;83.0;47.0;130.0;41.0;34.0;0.0;0.0;34.0;12.0;158.0;237.0;413.0;Poboleda
081672;21482.0;4593.0;5342.0;112610.8;635.0;0.0;37.0;4320.0;4184.0;8504.0;1713.0;5850.0;837.0;104.0;8504.0;6387.0;1394.0;723.0;2164.0;1846.0;4010.0;516.0;3006.0;2284.0;1447.0;6737.0;468.3;3002.0;;3212.0;Polinyà
250306;12756.0;3372.0;281.0;18480.4;110.9;0.0;0.0;91.0;61.0;152.0;18.0;94.0;28.0;12.0;152.0;133.0;7.0;12.0;35.0;25.0;60.0;17.0;39.0;0.0;0.0;39.0;11.8;77.0;107.0;214.0;Pont de Bar, el
171352;21623.0;4931.0;444.0;46563.1;307.3;0.0;3.0;261.0;255.0;516.0;65.0;341.0;93.0;17.0;516.0;374.0;69.0;73.0;126.0;114.0;240.0;52.0;137.0;238.0;0.0;375.0;23.8;220.0;;239.0;Pont de Molins
251734;20290.0;6373.0;3136.0;36476.4;177.3;0.0;1.0;1128.0;1129.0;2257.0;329.0;1456.0;360.0;112.0;2257.0;1422.0;472.0;363.0;513.0;422.0;935.0;222.0;345.0;52.0;0.0;397.0;77.6;1056.0;375.0;1723.0;Pont de Suert, el
081825;19444.0;4161.0;3100.0;55716.5;376.3;0.0;2.0;2007.0;1900.0;3907.0;621.0;2593.0;600.0;93.0;3907.0;2902.0;712.0;293.0;912.0;730.0;1642.0;197.0;250.0;0.0;0.0;250.0;278.1;1381.0;269.0;1899.0;Pont de Vilomara i Rocafort, el
431418;23532.0;7680.0;248.0;20423.4;102.1;0.0;0.0;66.0;56.0;122.0;9.0;72.0;38.0;3.0;122.0;97.0;18.0;7.0;25.0;23.0;48.0;10.0;26.0;0.0;0.0;26.0;4.6;58.0;114.0;186.0;Pontils
081688;15944.0;3293.0;1198.0;25459.1;262.2;0.0;0.0;283.0;245.0;528.0;65.0;363.0;84.0;16.0;528.0;358.0;56.0;114.0;103.0;71.0;174.0;37.0;19.0;0.0;0.0;19.0;47.2;206.0;150.0;542.0;Pontons
171365;22226.0;6066.0;212.0;71155.7;341.6;0.0;0.0;141.0;119.0;260.0;41.0;164.0;48.0;7.0;260.0;203.0;20.0;37.0;64.0;51.0;115.0;34.0;25.0;0.0;0.0;25.0;11.5;100.0;31.0;147.0;Pontós
251728;18644.0;4607.0;2081.0;41612.7;248.8;0.0;1.0;1337.0;1307.0;2644.0;370.0;1705.0;460.0;109.0;2644.0;1847.0;176.0;621.0;617.0;447.0;1064.0;303.0;580.0;146.0;0.0;726.0;126.8;1055.0;;1840.0;Ponts
171371;22071.0;5364.0;2832.0;82730.2;429.4;0.0;7.0;2304.0;2373.0;4677.0;759.0;3071.0;731.0;116.0;4677.0;3973.0;325.0;379.0;1174.0;1025.0;2199.0;454.0;616.0;157.0;0.0;773.0;143.7;1561.0;;1655.0;Porqueres
431140;17358.0;4870.0;440.0;17795.5;117.4;0.0;0.0;223.0;201.0;424.0;39.0;287.0;70.0;28.0;424.0;358.0;39.0;27.0;127.0;85.0;212.0;75.0;48.0;0.0;0.0;48.0;11.8;190.0;53.0;318.0;Porrera
171404;22734.0;6316.0;6076.0;41408.3;219.5;0.0;8.0;497.0;461.0;958.0;114.0;579.0;224.0;41.0;958.0;606.0;105.0;247.0;210.0;176.0;386.0;103.0;228.0;0.0;0.0;228.0;24.8;461.0;1441.0;2092.0;Port de la Selva, el
171387;21136.0;4792.0;1451.0;32113.7;350.0;0.0;4.0;521.0;542.0;1063.0;82.0;608.0;291.0;82.0;1063.0;626.0;235.0;202.0;188.0;161.0;349.0;69.0;165.0;0.0;0.0;165.0;38.4;594.0;320.0;1119.0;Portbou
251749;14668.0;3661.0;505.0;40708.9;265.2;0.0;0.0;423.0;320.0;743.0;84.0;516.0;114.0;29.0;743.0;414.0;34.0;295.0;208.0;113.0;321.0;56.0;108.0;0.0;424.0;532.0;37.6;279.0;18.0;306.0;Portella, la
431153;15705.0;3538.0;221.0;27882.4;251.0;0.0;1.0;74.0;84.0;158.0;12.0;103.0;36.0;7.0;158.0;138.0;8.0;12.0;35.0;34.0;69.0;17.0;27.0;0.0;0.0;27.0;6.9;85.0;44.0;155.0;Pradell de la Teixeta
431166;16417.0;4386.0;1394.0;55700.9;346.7;0.0;0.0;311.0;277.0;588.0;69.0;364.0;128.0;27.0;588.0;476.0;46.0;66.0;145.0;108.0;253.0;76.0;125.0;0.0;0.0;125.0;25.0;287.0;446.0;809.0;Prades
431172;15358.0;4568.0;225.0;22675.6;136.0;0.0;0.0;97.0;80.0;177.0;15.0;104.0;42.0;16.0;177.0;151.0;7.0;19.0;40.0;20.0;60.0;10.0;5.0;0.0;0.0;5.0;9.5;71.0;76.0;182.0;Prat de Comte
081691;21831.0;4914.0;37006.0;84083.0;474.2;0.0;71.0;31951.0;33434.0;65385.0;10012.0;42700.0;11037.0;1636.0;65385.0;40987.0;15504.0;8894.0;14020.0;12668.0;26688.0;2824.0;10330.0;8834.0;29932.0;49096.0;4061.3;24253.0;531.0;27081.0;Prat de Llobregat, el
431188;17985.0;6853.0;933.0;51940.0;296.1;0.0;0.0;388.0;338.0;726.0;78.0;414.0;197.0;37.0;726.0;449.0;54.0;223.0;136.0;97.0;233.0;59.0;48.0;55.0;0.0;103.0;41.3;333.0;265.0;695.0;Pratdip
081712;19355.0;4596.0;1880.0;42493.1;416.4;0.0;0.0;1305.0;1299.0;2604.0;338.0;1667.0;455.0;144.0;2604.0;2167.0;182.0;255.0;633.0;497.0;1130.0;284.0;350.0;0.0;0.0;350.0;114.5;972.0;173.0;1372.0;Prats de Lluçanès
